freqs:, k index, k1, k2, k3, kmag/2pi, band 1, band 2, band 3, band 4, band 5, band 6
freqs:, 81, 0.209677, 0.209677, 0, 0.242115, 0.202434, 0.232405, 0.249419, 0.254009, 0.257801, 0.261634
freqs:, 82, 0.193548, 0.193548, 0, 0.22349, 0.189662, 0.21555, 0.231759, 0.237361, 0.240493, 0.244552
freqs:, 83, 0.177419, 0.177419, 0, 0.204866, 0.176529, 0.198373, 0.214375, 0.221062, 0.223386, 0.227705
freqs:, 84, 0.16129, 0.16129, 0, 0.186242, 0.162973, 0.180927, 0.197372, 0.205146, 0.206529, 0.21115
freqs:, 85, 0.145161, 0.145161, 0, 0.167618, 0.148916, 0.163264, 0.180896, 0.189659, 0.189991, 0.194963
freqs:, 86, 0.129032, 0.129032, 0, 0.148994, 0.134278, 0.145429, 0.165121, 0.173863, 0.174679, 0.179243
freqs:, 87, 0.112903, 0.112903, 0, 0.130369, 0.119008, 0.127464, 0.150235, 0.158272, 0.160319, 0.164126
freqs:, 88, 0.0967742, 0.0967742, 0, 0.111745, 0.103112, 0.1094, 0.136418, 0.143394, 0.146744, 0.149795
freqs:, 89, 0.0806452, 0.0806452, 0, 0.093121, 0.0866655, 0.0912604, 0.123848, 0.129475, 0.134187, 0.136498
freqs:, 90, 0.0645161, 0.0645161, 0, 0.0744968, 0.0697813, 0.0730659, 0.112744, 0.116859, 0.122956, 0.124567
freqs:, 91, 0.0483871, 0.0483871, 0, 0.0558726, 0.0525786, 0.0548313, 0.103413, 0.106013, 0.113449, 0.11443
freqs:, 92, 0.0322581, 0.0322581, 0, 0.0372484, 0.0351605, 0.0365687, 0.0962549, 0.0975302, 0.106135, 0.1066
freqs:, 93, 0.016129, 0.016129, 0, 0.0186242, 0.0176112, 0.0182886, 0.0917132, 0.0920658, 0.101492, 0.101613
freqs:, 94, 0, 0, 0, 0, 0, 0, 0.0901515, 0.0901708, 0.0998955, 0.0998957
