freqs:, 58, 0, 0, -0.357855, 0.357855, 0.0992512, 0.0992512, 0.178099, 0.178099, 0.376601, 0.376601, 0.455449, 0.455449
freqs:, 59, 0, 0, -0.355362, 0.355362, 0.0985596, 0.0985596, 0.178791, 0.178791, 0.37591, 0.37591, 0.456141, 0.456141
freqs:, 60, 0, 0, -0.352868, 0.352868, 0.0978679, 0.0978679, 0.179482, 0.179482, 0.375218, 0.375218, 0.456832, 0.456832
freqs:, 61, 0, 0, -0.350374, 0.350374, 0.0971763, 0.0971763, 0.180174, 0.180174, 0.374526, 0.374526, 0.457524, 0.457524
freqs:, 62, 0, 0, -0.34788, 0.34788, 0.0964846, 0.0964846, 0.180865, 0.180865, 0.373835, 0.373835, 0.458216, 0.458216
freqs:, 63, 0, 0, -0.345387, 0.345387, 0.095793, 0.095793, 0.181557, 0.181557, 0.373143, 0.373143, 0.458907, 0.458907
freqs:, 64, 0, 0, -0.342893, 0.342893, 0.0951013, 0.0951013, 0.182249, 0.182249, 0.372451, 0.372451, 0.459599, 0.459599
freqs:, 65, 0, 0, -0.340399, 0.340399, 0.0944097, 0.0944097, 0.18294, 0.18294, 0.37176, 0.37176, 0.46029, 0.46029
freqs:, 66, 0, 0, -0.337905, 0.337905, 0.0937181, 0.0937181, 0.183632, 0.183632, 0.371068, 0.371068, 0.460982, 0.460982
freqs:, 67, 0, 0, -0.335411, 0.335411, 0.0930264, 0.0930264, 0.184324, 0.184324, 0.370377, 0.370377, 0.461674, 0.461674
freqs:, 68, 0, 0, -0.332918, 0.332918, 0.0923348, 0.0923348, 0.185015, 0.185015, 0.369685, 0.369685, 0.462365, 0.462365
freqs:, 69, 0, 0, -0.330424, 0.330424, 0.0916431, 0.0916431, 0.185707, 0.185707, 0.368993, 0.368993, 0.463057, 0.463057
freqs:, 70, 0, 0, -0.32793, 0.32793, 0.0909515, 0.0909515, 0.186399, 0.186399, 0.368302, 0.368302, 0.463749, 0.463749
freqs:, 71, 0, 0, -0.325436, 0.325436, 0.0902598, 0.0902598, 0.18709, 0.18709, 0.36761, 0.36761, 0.46444, 0.46444
freqs:, 72, 0, 0, -0.322943, 0.322943, 0.0895682, 0.0895682, 0.187782, 0.187782, 0.366918, 0.366918, 0.465132, 0.465132
freqs:, 73, 0, 0, -0.320449, 0.320449, 0.0888765, 0.0888765, 0.188474, 0.188474, 0.366227, 0.366227, 0.465824, 0.465824
freqs:, 74, 0, 0, -0.317955, 0.317955, 0.0881849, 0.0881849, 0.189165, 0.189165, 0.365535, 0.365535, 0.466515, 0.466515
freqs:, 75, 0, 0, -0.315461, 0.315461, 0.0874932, 0.0874932, 0.189857, 0.189857, 0.364843, 0.364843, 0.467207, 0.467207
freqs:, 76, 0, 0, -0.312968, 0.312968, 0.0868016, 0.0868016, 0.190549, 0.190549, 0.364152, 0.364152, 0.467899, 0.467899
freqs:, 77, 0, 0, -0.310474, 0.310474, 0.0861099, 0.0861099, 0.19124, 0.19124, 0.36346, 0.36346, 0.46859, 0.46859
freqs:, 78, 0, 0, -0.30798, 0.30798, 0.0854183, 0.0854183, 0.191932, 0.191932, 0.362768, 0.362768, 0.469282, 0.469282
freqs:, 79, 0, 0, -0.305486, 0.305486, 0.0847267, 0.0847267, 0.192623, 0.192623, 0.362077, 0.362077, 0.469974, 0.469974
freqs:, 80, 0, 0, -0.302993, 0.302993, 0.084035, 0.084035, 0.193315, 0.193315, 0.361385, 0.361385, 0.470665, 0.470665
freqs:, 81, 0, 0, -0.300499, 0.300499, 0.0833434, 0.0833434, 0.194007, 0.194007, 0.360693, 0.360693, 0.471357, 0.471357
freqs:, 82, 0, 0, -0.298005, 0.298005, 0.0826517, 0.0826517, 0.194698, 0.194698, 0.360002, 0.360002, 0.472048, 0.472048
freqs:, 83, 0, 0, -0.295511, 0.295511, 0.0819601, 0.0819601, 0.19539, 0.19539, 0.35931, 0.35931, 0.47274, 0.47274
freqs:, 84, 0, 0, -0.293017, 0.293017, 0.0812684, 0.0812684, 0.196082, 0.196082, 0.358619, 0.358619, 0.473432, 0.473432
freqs:, 85, 0, 0, -0.290524, 0.290524, 0.0805768, 0.0805768, 0.196773, 0.196773, 0.357927, 0.357927, 0.474123, 0.474123
freqs:, 86, 0, 0, -0.28803, 0.28803, 0.0798851, 0.0798851, 0.197465, 0.197465, 0.357235, 0.357235, 0.474815, 0.474815
freqs:, 87, 0, 0, -0.285536, 0.285536, 0.0791935, 0.0791935, 0.198157, 0.198157, 0.356544, 0.356544, 0.475507, 0.475507
freqs:, 88, 0, 0, -0.283042, 0.283042, 0.0785018, 0.0785018, 0.198848, 0.198848, 0.355852, 0.355852, 0.476198, 0.476198
freqs:, 89, 0, 0, -0.280549, 0.280549, 0.0778102, 0.0778102, 0.19954, 0.19954, 0.35516, 0.35516, 0.47689, 0.47689
freqs:, 90, 0, 0, -0.278055, 0.278055, 0.0771185, 0.0771185, 0.200232, 0.200232, 0.354469, 0.354469, 0.477582, 0.477582
freqs:, 91, 0, 0, -0.275561, 0.275561, 0.0764269, 0.0764269, 0.200923, 0.200923, 0.353777, 0.353777, 0.478273, 0.478273
freqs:, 92, 0, 0, -0.273067, 0.273067, 0.0757353, 0.0757353, 0.201615, 0.201615, 0.353085, 0.353085, 0.478965, 0.478965
freqs:, 93, 0, 0, -0.270574, 0.270574, 0.0750436, 0.0750436, 0.202306, 0.202306, 0.352394, 0.352394, 0.479657, 0.479657
freqs:, 94, 0, 0, -0.26808, 0.26808, 0.074352, 0.074352, 0.202998, 0.202998, 0.351702, 0.351702, 0.480348, 0.480348
freqs:, 95, 0, 0, -0.265586, 0.265586, 0.0736603, 0.0736603, 0.20369, 0.20369, 0.35101, 0.35101, 0.48104, 0.48104
freqs:, 96, 0, 0, -0.263092, 0.263092, 0.0729687, 0.0729687, 0.204381, 0.204381, 0.350319, 0.350319, 0.481732, 0.481732
freqs:, 97, 0, 0, -0.260599, 0.260599, 0.072277, 0.072277, 0.205073, 0.205073, 0.349627, 0.349627, 0.482423, 0.482423
freqs:, 98, 0, 0, -0.258105, 0.258105, 0.0715854, 0.0715854, 0.205765, 0.205765, 0.348935, 0.348935, 0.483115, 0.483115
freqs:, 99, 0, 0, -0.255611, 0.255611, 0.0708937, 0.0708937, 0.206456, 0.206456, 0.348244, 0.348244, 0.483806, 0.483806
freqs:, 100, 0, 0, -0.253117, 0.253117, 0.0702021, 0.0702021, 0.207148, 0.207148, 0.347552, 0.347552, 0.484498, 0.484498
freqs:, 101, 0, 0, -0.250623, 0.250623, 0.0695104, 0.0695104, 0.20784, 0.20784, 0.346861, 0.346861, 0.48519, 0.48519
freqs:, 102, 0, 0, -0.24813, 0.24813, 0.0688188, 0.0688188, 0.208531, 0.208531, 0.346169, 0.346169, 0.485881, 0.485881
freqs:, 103, 0, 0, -0.245636, 0.245636, 0.0681271, 0.0681271, 0.209223, 0.209223, 0.345477, 0.345477, 0.486573, 0.486573
freqs:, 104, 0, 0, -0.243142, 0.243142, 0.0674355, 0.0674355, 0.209915, 0.209915, 0.344786, 0.344786, 0.487265, 0.487265
freqs:, 105, 0, 0, -0.240648, 0.240648, 0.0667439, 0.0667439, 0.210606, 0.210606, 0.344094, 0.344094, 0.487956, 0.487956
freqs:, 106, 0, 0, -0.238155, 0.238155, 0.0660522, 0.0660522, 0.211298, 0.211298, 0.343402, 0.343402, 0.488648, 0.488648
freqs:, 107, 0, 0, -0.235661, 0.235661, 0.0653606, 0.0653606, 0.21199, 0.21199, 0.342711, 0.342711, 0.48934, 0.48934
freqs:, 108, 0, 0, -0.233167, 0.233167, 0.0646689, 0.0646689, 0.212681, 0.212681, 0.342019, 0.342019, 0.490031, 0.490031
freqs:, 109, 0, 0, -0.230673, 0.230673, 0.0639773, 0.0639773, 0.213373, 0.213373, 0.341327, 0.341327, 0.490723, 0.490723
freqs:, 110, 0, 0, -0.22818, 0.22818, 0.0632856, 0.0632856, 0.214064, 0.214064, 0.340636, 0.340636, 0.491415, 0.491415
freqs:, 111, 0, 0, -0.225686, 0.225686, 0.062594, 0.062594, 0.214756, 0.214756, 0.339944, 0.339944, 0.492106, 0.492106
freqs:, 112, 0, 0, -0.223192, 0.223192, 0.0619023, 0.0619023, 0.215448, 0.215448, 0.339252, 0.339252, 0.492798, 0.492798
freqs:, 113, 0, 0, -0.220698, 0.220698, 0.0612107, 0.0612107, 0.216139, 0.216139, 0.338561, 0.338561, 0.49349, 0.49349
freqs:, 114, 0, 0, -0.218204, 0.218204, 0.060519, 0.060519, 0.216831, 0.216831, 0.337869, 0.337869, 0.494181, 0.494181
freqs:, 115, 0, 0, -0.215711, 0.215711, 0.0598274, 0.0598274, 0.217523, 0.217523, 0.337177, 0.337177, 0.494873, 0.494873
freqs:, 116, 0, 0, -0.213217, 0.213217, 0.0591357, 0.0591357, 0.218214, 0.218214, 0.336486, 0.336486, 0.495564, 0.495564
freqs:, 117, 0, 0, -0.210723, 0.210723, 0.0584441, 0.0584441, 0.218906, 0.218906, 0.335794, 0.335794, 0.496256, 0.496256
freqs:, 118, 0, 0, -0.208229, 0.208229, 0.0577525, 0.0577525, 0.219598, 0.219598, 0.335103, 0.335103, 0.496948, 0.496948
