freqs:, 58, 0.5, 0.195122, 0, 0.536724, 0.289325, 0.457743, 0.470323, 0.48155, 0.603602, 0.75651, 0.67714, 0.823826, 0.872561, 0.874676, 0.937963, 0.983306
freqs:, 59, 0.5, 0.207317, 0, 0.541277, 0.290981, 0.462627, 0.473654, 0.483973, 0.600381, 0.754266, 0.674209, 0.828055, 0.864282, 0.876743, 0.93718, 0.983369
freqs:, 60, 0.5, 0.219512, 0, 0.546064, 0.292687, 0.467741, 0.47712, 0.486512, 0.597146, 0.751883, 0.671172, 0.83238, 0.855818, 0.878876, 0.936372, 0.983432
freqs:, 61, 0.5, 0.231707, 0, 0.551079, 0.294435, 0.473075, 0.480711, 0.489161, 0.593912, 0.749365, 0.668035, 0.836789, 0.847206, 0.881068, 0.935544, 0.983496
freqs:, 62, 0.5, 0.243902, 0, 0.556317, 0.296216, 0.478619, 0.484413, 0.491914, 0.590694, 0.746716, 0.664808, 0.838474, 0.841272, 0.883314, 0.934702, 0.983561
freqs:, 63, 0.5, 0.256098, 0, 0.56177, 0.29802, 0.484363, 0.488212, 0.494766, 0.587505, 0.743943, 0.661499, 0.829651, 0.845817, 0.885607, 0.93385, 0.983626
freqs:, 64, 0.5, 0.268293, 0, 0.567434, 0.299839, 0.490294, 0.492095, 0.497709, 0.58436, 0.741054, 0.658116, 0.820761, 0.850415, 0.887939, 0.932996, 0.98369
freqs:, 65, 0.5, 0.280488, 0, 0.5733, 0.301661, 0.496044, 0.496403, 0.500736, 0.58127, 0.654668, 0.73806, 0.811824, 0.855056, 0.890304, 0.932144, 0.983753
freqs:, 66, 0.5, 0.292683, 0, 0.579365, 0.303476, 0.500044, 0.502676, 0.503839, 0.578251, 0.651164, 0.734973, 0.80286, 0.859731, 0.892695, 0.931301, 0.983815
freqs:, 67, 0.5, 0.304878, 0, 0.58562, 0.305275, 0.504075, 0.507011, 0.509102, 0.575314, 0.647614, 0.731808, 0.793889, 0.864429, 0.895104, 0.930473, 0.983876
freqs:, 68, 0.5, 0.317073, 0, 0.59206, 0.307045, 0.508116, 0.51024, 0.515666, 0.572471, 0.644028, 0.728582, 0.784927, 0.869141, 0.897521, 0.929664, 0.983933
freqs:, 69, 0.5, 0.329268, 0, 0.59868, 0.308775, 0.512146, 0.513517, 0.522353, 0.569736, 0.640416, 0.725315, 0.775994, 0.873854, 0.899938, 0.928882, 0.983989
freqs:, 70, 0.5, 0.341463, 0, 0.605473, 0.310454, 0.516141, 0.51683, 0.529147, 0.56712, 0.636793, 0.722029, 0.767109, 0.878557, 0.902343, 0.928132, 0.98404
freqs:, 71, 0.5, 0.353659, 0, 0.612433, 0.31207, 0.520072, 0.520163, 0.536027, 0.564636, 0.633172, 0.718752, 0.758292, 0.883234, 0.904724, 0.927418, 0.984087
freqs:, 72, 0.5, 0.365854, 0, 0.619555, 0.313612, 0.523501, 0.52391, 0.54297, 0.562296, 0.629569, 0.715511, 0.749568, 0.887867, 0.907067, 0.926745, 0.98413
freqs:, 73, 0.5, 0.378049, 0, 0.626834, 0.315068, 0.526824, 0.527623, 0.549949, 0.560111, 0.626005, 0.71234, 0.740965, 0.892436, 0.909353, 0.926117, 0.984166
freqs:, 74, 0.5, 0.390244, 0, 0.634264, 0.316426, 0.530107, 0.531174, 0.556926, 0.558094, 0.622505, 0.709275, 0.732519, 0.896914, 0.911563, 0.925539, 0.984196
freqs:, 75, 0.5, 0.402439, 0, 0.641839, 0.317676, 0.53332, 0.534525, 0.556254, 0.563856, 0.619097, 0.706355, 0.724277, 0.901266, 0.913674, 0.925013, 0.984215
freqs:, 76, 0.5, 0.414634, 0, 0.649555, 0.318808, 0.536426, 0.537634, 0.554604, 0.570677, 0.615821, 0.703623, 0.7163, 0.905449, 0.915659, 0.924542, 0.984223
freqs:, 77, 0.5, 0.426829, 0, 0.657406, 0.319811, 0.539376, 0.540457, 0.553151, 0.577302, 0.612723, 0.701125, 0.708673, 0.909406, 0.917487, 0.92413, 0.984214
freqs:, 78, 0.5, 0.439024, 0, 0.665389, 0.320676, 0.542109, 0.542949, 0.551906, 0.583612, 0.609866, 0.698905, 0.701517, 0.913062, 0.919125, 0.923778, 0.984181
freqs:, 79, 0.5, 0.45122, 0, 0.673498, 0.321395, 0.544549, 0.545064, 0.550875, 0.589436, 0.607323, 0.695002, 0.697011, 0.916323, 0.920537, 0.923487, 0.984114
freqs:, 80, 0.5, 0.463415, 0, 0.681728, 0.321962, 0.546607, 0.546762, 0.550067, 0.594535, 0.605186, 0.689365, 0.695485, 0.919073, 0.921685, 0.92326, 0.983998
freqs:, 81, 0.5, 0.47561, 0, 0.690076, 0.322371, 0.548003, 0.548182, 0.549485, 0.598594, 0.603555, 0.684922, 0.694365, 0.921178, 0.922536, 0.923097, 0.983829
freqs:, 82, 0.5, 0.487805, 0, 0.698537, 0.322618, 0.548761, 0.549134, 0.549177, 0.601248, 0.602527, 0.682038, 0.69368, 0.92251, 0.922999, 0.92306, 0.983652
